batch,kernel_time,flops,utils
13004,11647.06,131.12,0.78988
13008,11656.6,131.06,0.78952
13012,11660.58,131.05,0.78946
13016,11666.68,131.02,0.78928
13020,11648.81,131.26,0.79072
13024,11646.94,131.33,0.79114
13028,11649.53,131.34,0.7912
13032,11649.62,131.38,0.79145
13036,11647.36,131.44,0.79181
13040,11646.66,131.49,0.79211
13044,11650.49,131.49,0.79211
13048,11651.96,131.51,0.79223
13052,11649.14,131.58,0.79265
13056,11661.38,131.49,0.79211
13060,11679.07,131.33,0.79114
13064,11673.64,131.43,0.79175
13068,11669.91,131.51,0.79223
13072,11672.58,131.52,0.79229
13076,11675.12,131.53,0.79235
13080,11670.25,131.63,0.79295
13084,11668.42,131.69,0.79331
13088,11670.62,131.7,0.79337
13092,11672.96,131.72,0.79349
13096,12745.79,120.67,0.72693
13100,12740.43,120.76,0.72747
13104,12740.46,120.79,0.72765
13108,11676.46,131.84,0.79422
13112,11665.33,132.0,0.79518
13116,11664.49,132.05,0.79548
13120,11665.19,132.09,0.79572
13316,11930.56,131.08,0.78964
13320,11933.89,131.08,0.78964
13324,11926.08,131.21,0.79042
13328,11927.44,131.23,0.79054
13332,11928.6,131.26,0.79072
13336,11924.66,131.34,0.7912
13340,11925.34,131.37,0.79139
13344,11938.74,131.26,0.79072
13348,11948.73,131.19,0.7903
13352,11944.2,131.28,0.79084
13356,11940.52,131.36,0.79133
13360,11931.87,131.5,0.79217
13364,11932.38,131.53,0.79235
13368,11933.04,131.56,0.79253
13372,11930.12,131.63,0.79295
13376,11929.54,131.68,0.79325
13380,11933.39,131.68,0.79325
13384,11928.01,131.78,0.79386
13388,11932.18,131.77,0.7938
13392,11941.2,131.71,0.79343
13396,11941.75,131.74,0.79361
13400,11938.78,131.81,0.79404
13404,11934.48,131.9,0.79458
13408,11929.68,131.99,0.79512
13412,11929.87,132.03,0.79536
13416,11929.79,132.07,0.7956
13420,11928.49,132.12,0.7959
13424,11929.55,132.15,0.79608
13428,11931.39,132.17,0.7962
13432,11932.62,132.2,0.79639
13436,11941.86,132.13,0.79596
13440,11951.12,132.07,0.7956
13572,12159.74,131.08,0.78964
13576,12164.38,131.07,0.78958
13580,12160.2,131.15,0.79006
13584,12167.88,131.11,0.78982
13588,12182.76,130.99,0.7891
13592,12197.23,130.87,0.78837
13596,12173.79,131.16,0.79012
13600,12160.02,131.35,0.79127
13604,12163.87,131.34,0.7912
13608,12161.27,131.41,0.79163
13612,12155.98,131.51,0.79223
13616,12177.57,131.31,0.79102
13620,12158.92,131.55,0.79247
13624,12159.37,131.59,0.79271
13628,12165.39,131.56,0.79253
13632,12175.78,131.49,0.79211
13636,12211.59,131.14,0.79
13640,12199.23,131.31,0.79102
13644,12196.25,131.38,0.79145
13648,12190.76,131.48,0.79205
13652,12192.16,131.5,0.79217
13656,12192.54,131.54,0.79241
13660,12188.1,131.62,0.79289
13664,12189.53,131.65,0.79307
13668,12187.1,131.71,0.79343
13672,12189.26,131.73,0.79355
13676,12191.33,131.74,0.79361
13680,12202.9,131.66,0.79313
13684,12197.65,131.75,0.79367
13688,12196.92,131.8,0.79398
13692,12200.43,131.8,0.79398
13696,12194.44,131.9,0.79458
13892,12447.66,131.07,0.78958
13896,12443.73,131.15,0.79006
13900,12447.7,131.14,0.79
13904,12438.43,131.28,0.79084
13908,12442.57,131.27,0.79078
13912,12443.97,131.3,0.79096
13916,12439.66,131.38,0.79145
13920,12443.08,131.38,0.79145
13924,12441.32,131.44,0.79181
13928,12450.24,131.38,0.79145
13932,12439.99,131.53,0.79235
13936,12445.37,131.51,0.79223
13940,12456.98,131.42,0.79169
13944,12456.6,131.46,0.79193
13948,12446.85,131.6,0.79277
13952,12446.48,131.65,0.79307
13956,12451.32,131.63,0.79295
13960,12451.07,131.67,0.79319
13964,12450.8,131.71,0.79343
13968,12452.4,131.73,0.79355
13972,12451.91,131.78,0.79386
13976,12451.23,131.82,0.7941
13980,12453.0,131.84,0.79422
13984,12470.39,131.7,0.79337
13988,12462.28,131.82,0.7941
13992,12457.53,131.91,0.79464
13996,12452.47,132.0,0.79518
14000,12453.11,132.03,0.79536
14004,12455.23,132.04,0.79542
14008,12453.75,132.1,0.79578
14012,12457.06,132.1,0.79578
14016,12452.05,132.19,0.79633
14148,12677.54,131.06,0.78952
14152,12680.29,131.07,0.78958
14156,12688.51,131.02,0.78928
14160,12695.6,130.99,0.7891
14164,12704.12,130.94,0.7888
14168,12683.78,131.18,0.79024
14172,12686.76,131.19,0.7903
14176,12690.92,131.18,0.79024
14180,12693.2,131.2,0.79036
14184,12690.5,131.26,0.79072
14188,12677.89,131.43,0.79175
14192,12675.58,131.49,0.79211
14196,12684.84,131.43,0.79175
14200,12685.81,131.46,0.79193
14204,12697.94,131.37,0.79139
14208,12699.21,131.39,0.79151
14212,12713.73,131.28,0.79084
14216,12716.71,131.29,0.7909
14220,12711.92,131.37,0.79139
14224,12717.86,131.35,0.79127
14228,12720.64,131.36,0.79133
14232,12707.8,131.53,0.79235
14236,12709.85,131.54,0.79241
14240,12708.33,131.6,0.79277
14244,12715.36,131.56,0.79253
14248,12710.02,131.65,0.79307
14252,12707.91,131.71,0.79343
14256,12709.51,131.73,0.79355
14260,12714.38,131.72,0.79349
14264,12712.87,131.77,0.7938
14268,12717.83,131.76,0.79373
14272,12711.66,131.86,0.79434
14276,12707.23,131.94,0.79482
14280,12710.51,131.94,0.79482
14284,12714.42,131.94,0.79482
14288,12716.71,131.95,0.79488
14292,12719.65,131.96,0.79494
14296,12710.86,132.09,0.79572
14300,12714.25,132.09,0.79572
14304,12710.99,132.16,0.79614
14308,12716.92,132.13,0.79596
14312,12716.38,132.18,0.79627
14316,12711.36,132.27,0.79681
14320,12715.05,132.26,0.79675
14324,12713.79,132.31,0.79705
14328,12719.8,132.29,0.79693
14332,12725.37,132.27,0.79681
14336,12714.71,132.42,0.79771
14468,12949.31,131.21,0.79042
14472,12951.04,131.23,0.79054
14476,12961.3,131.16,0.79012
14480,12951.1,131.3,0.79096
14484,14107.73,120.57,0.72633
14488,14127.36,120.44,0.72554
14492,14127.33,120.47,0.72572
14496,12943.65,131.53,0.79235
14500,12940.62,131.59,0.79271
14504,12943.8,131.6,0.79277
14508,12940.48,131.67,0.79319
14512,12939.78,131.71,0.79343
14516,12944.36,131.7,0.79337
14520,13008.83,131.08,0.78964
14524,13011.68,131.09,0.7897
14528,13013.22,131.11,0.78982
14532,13013.12,131.15,0.79006
14536,12963.73,131.68,0.79325
14540,12963.55,131.72,0.79349
14544,12957.41,131.82,0.7941
14548,12959.79,131.83,0.79416
14552,12960.65,131.86,0.79434
14556,12965.52,131.85,0.79428
14560,12978.76,131.75,0.79367
14564,13007.31,131.5,0.79217
14568,13020.47,131.4,0.79157
14572,13006.92,131.57,0.79259
14576,12981.49,131.87,0.7944
14580,12966.02,132.06,0.79554
14584,12962.39,132.13,0.79596
14588,12965.78,132.13,0.79596
14592,12963.72,132.19,0.79633
14724,13191.81,131.08,0.78964
14728,13194.91,131.09,0.7897
14732,13198.31,131.09,0.7897
14736,13197.72,131.13,0.78994
14740,13202.08,131.12,0.78988
14744,13201.88,131.16,0.79012
14748,13227.31,130.94,0.7888
14752,13231.46,130.94,0.7888
14756,13216.66,131.12,0.78988
14760,13204.23,131.28,0.79084
14764,13195.53,131.4,0.79157
14768,13194.94,131.44,0.79181
14772,13199.24,131.43,0.79175
14776,13194.88,131.51,0.79223
14780,13197.36,131.52,0.79229
14784,13206.45,131.47,0.79199
14788,13259.15,130.98,0.78904
14792,13250.3,131.1,0.78976
14796,13239.97,131.24,0.7906
14800,13228.24,131.39,0.79151
14804,13230.3,131.41,0.79163
14808,13228.26,131.47,0.79199
14812,13224.41,131.54,0.79241
14816,13225.44,131.56,0.79253
14820,13226.63,131.59,0.79271
14824,13234.44,131.55,0.79247
14828,13240.51,131.52,0.79229
14832,13243.03,131.53,0.79235
14836,13259.5,131.4,0.79157
14840,13235.88,131.67,0.79319
14844,13232.5,131.74,0.79361
14848,13226.16,131.84,0.79422
15044,13460.01,131.26,0.79072
15048,13462.87,131.27,0.79078
15052,13473.45,131.2,0.79036
15056,13469.77,131.27,0.79078
15060,13469.42,131.31,0.79102
15064,13470.89,131.33,0.79114
15068,13484.51,131.23,0.79054
15072,13478.37,131.33,0.79114
15076,13478.92,131.36,0.79133
15080,13469.94,131.48,0.79205
15084,13466.79,131.54,0.79241
15088,13468.63,131.56,0.79253
15092,13469.54,131.59,0.79271
15096,13469.72,131.62,0.79289
15100,13470.86,131.64,0.79301
15104,13472.97,131.66,0.79313
15364,13757.23,131.16,0.79012
15368,13756.49,131.2,0.79036
15372,13748.09,131.31,0.79102
15376,13751.0,131.32,0.79108
15380,13756.87,131.3,0.79096
15384,13754.32,131.36,0.79133
15388,13758.13,131.35,0.79127
15392,13750.78,131.46,0.79193
15396,13757.02,131.43,0.79175
15400,13754.16,131.49,0.79211
15404,13757.84,131.49,0.79211
15408,13750.46,131.6,0.79277
15412,13750.11,131.63,0.79295
15416,13752.12,131.65,0.79307
15420,13754.4,131.66,0.79313
15424,13757.96,131.66,0.79313
15428,13751.79,131.76,0.79373
15432,13752.2,131.79,0.79392
15436,13754.99,131.79,0.79392
15440,13753.51,131.84,0.79422
15444,13753.92,131.87,0.7944
15448,13747.91,131.96,0.79494
15452,13748.14,132.0,0.79518
15456,13751.6,132.0,0.79518
15460,13751.31,132.03,0.79536
15464,13748.6,132.09,0.79572
15468,13749.69,132.12,0.7959
15472,13753.41,132.12,0.7959
15476,13754.71,132.14,0.79602
15480,13753.45,132.18,0.79627
15484,13754.7,132.21,0.79645
15488,13754.87,132.24,0.79663
15620,13984.22,131.18,0.79024
15624,13990.48,131.15,0.79006
15628,13984.13,131.25,0.79066
15632,13987.44,131.25,0.79066
15636,14000.13,131.16,0.79012
15640,13997.51,131.22,0.79048
15644,13990.7,131.32,0.79108
15648,13990.78,131.35,0.79127
15652,13986.21,131.43,0.79175
15656,13983.48,131.49,0.79211
15660,13981.64,131.54,0.79241
15664,13981.76,131.57,0.79259
15668,13984.08,131.58,0.79265
15672,13996.21,131.5,0.79217
15676,14001.51,131.49,0.79211
15680,14007.11,131.47,0.79199
15684,14016.79,131.41,0.79163
15688,14010.21,131.5,0.79217
15692,14005.83,131.58,0.79265
15696,14009.51,131.58,0.79265
15700,14016.34,131.55,0.79247
15704,14007.78,131.66,0.79313
15708,14013.55,131.64,0.79301
15712,14026.63,131.55,0.79247
15716,14021.66,131.63,0.79295
15720,14015.85,131.72,0.79349
15724,14020.61,131.71,0.79343
15728,15326.26,120.52,0.72602
15732,15287.49,120.86,0.72807
15736,15285.63,120.9,0.72831
15740,13999.41,132.04,0.79542
15744,13995.69,132.11,0.79584
15940,14262.68,131.25,0.79066
15944,14263.19,131.28,0.79084
15948,14283.87,131.12,0.78988
15952,14265.1,131.33,0.79114
15956,14265.56,131.36,0.79133
15960,14261.25,131.43,0.79175
15964,14254.96,131.52,0.79229
15968,14263.46,131.48,0.79205
15972,14259.61,131.54,0.79241
15976,14257.42,131.6,0.79277
15980,14270.84,131.51,0.79223
15984,14289.4,131.37,0.79139
15988,14284.86,131.44,0.79181
15992,14264.59,131.66,0.79313
15996,14262.03,131.72,0.79349
16000,14262.58,131.75,0.79367
16196,14504.53,131.14,0.79
16200,14502.32,131.19,0.7903
16204,14503.27,131.21,0.79042
16208,14499.77,131.28,0.79084
16212,14503.61,131.27,0.79078
16216,14505.83,131.29,0.7909
16220,14501.19,131.36,0.79133
16224,14507.03,131.34,0.7912
16228,14503.59,131.4,0.79157
16232,14505.29,131.42,0.79169
16236,14520.87,131.31,0.79102
16240,14500.73,131.53,0.79235
16244,14500.81,131.56,0.79253
16248,14502.66,131.57,0.79259
16252,14519.61,131.45,0.79187
16256,14505.51,131.61,0.79283
16260,14531.26,131.41,0.79163
16264,14529.05,131.46,0.79193
16268,14539.36,131.4,0.79157
16272,14531.38,131.51,0.79223
16276,14541.54,131.45,0.79187
16280,14533.95,131.55,0.79247
16284,14527.37,131.64,0.79301
16288,14527.12,131.68,0.79325
16292,14532.08,131.66,0.79313
16296,14530.15,131.71,0.79343
16300,14531.7,131.73,0.79355
16304,14532.19,131.76,0.79373
16308,14530.85,131.8,0.79398
16312,14531.81,131.83,0.79416
16316,14534.01,131.84,0.79422
16320,14532.61,131.88,0.79446
16324,14528.02,131.96,0.79494
16328,14537.38,131.91,0.79464
16332,14532.09,131.99,0.79512
16336,14529.7,132.04,0.79542
16340,14537.9,132.0,0.79518
16344,14548.69,131.93,0.79476
16348,14532.66,132.11,0.79584
16352,14530.57,132.16,0.79614
16356,14539.08,132.12,0.7959
16360,14536.86,132.17,0.7962
16364,14530.23,132.26,0.79675
16368,14532.78,132.27,0.79681
16372,14547.3,132.17,0.7962
16376,14537.08,132.3,0.79699
16380,14540.26,132.3,0.79699
16384,14544.95,132.29,0.79693
16516,14781.19,131.22,0.79048
16520,14781.46,131.25,0.79066
16524,14780.36,131.29,0.7909
16528,14782.93,131.3,0.79096
16532,14775.34,131.4,0.79157
16536,14772.77,131.46,0.79193
16540,14774.66,131.47,0.79199
16544,14776.69,131.49,0.79211
16548,14772.8,131.55,0.79247
16552,14778.6,131.53,0.79235
16556,14782.61,131.53,0.79235
16560,14793.45,131.46,0.79193
16564,14779.27,131.62,0.79289
16568,14780.76,131.64,0.79301
16572,14777.51,131.7,0.79337
16576,14774.64,131.76,0.79373
16580,14794.51,131.61,0.79283
16584,14789.02,131.69,0.79331
16588,14791.39,131.71,0.79343
16592,14807.47,131.59,0.79271
16596,14793.55,131.75,0.79367
16600,14789.13,131.82,0.7941
16604,14789.49,131.85,0.79428
16608,14789.04,131.88,0.79446
16612,14788.29,131.92,0.7947
16616,14788.16,131.96,0.79494
16620,14790.55,131.97,0.795
16624,14796.55,131.95,0.79488
16628,14801.71,131.93,0.79476
16632,14812.6,131.87,0.7944
16636,14798.34,132.02,0.7953
16640,14793.28,132.1,0.79578
16772,15026.14,131.09,0.7897
16776,15021.76,131.16,0.79012
16780,15028.09,131.13,0.78994
16784,15017.97,131.25,0.79066
16788,15023.44,131.23,0.79054
16792,15043.83,131.09,0.7897
16796,15034.66,131.2,0.79036
16800,15028.18,131.29,0.7909
16804,15015.02,131.43,0.79175
16808,15019.27,131.43,0.79175
16812,15027.01,131.39,0.79151
16816,15024.12,131.45,0.79187
16820,15028.19,131.44,0.79181
16824,15020.93,131.54,0.79241
16828,15041.51,131.39,0.79151
16832,15040.1,131.43,0.79175
16836,15048.37,131.39,0.79151
16840,15047.92,131.43,0.79175
16844,15047.0,131.47,0.79199
16848,15059.83,131.39,0.79151
16852,15047.0,131.53,0.79235
16856,15061.36,131.43,0.79175
16860,15060.03,131.48,0.79205
16864,15054.88,131.55,0.79247
16868,15067.84,131.47,0.79199
16872,15044.63,131.71,0.79343
16876,15047.35,131.71,0.79343
16880,15046.04,131.76,0.79373
16884,15046.36,131.78,0.79386
16888,15048.0,131.8,0.79398
16892,15049.47,131.82,0.7941
16896,15061.65,131.74,0.79361
17092,15285.65,131.32,0.79108
17096,15300.68,131.22,0.79048
17100,15288.27,131.36,0.79133
17104,15288.94,131.38,0.79145
17108,15308.01,131.25,0.79066
17112,15296.84,131.38,0.79145
17116,15290.27,131.46,0.79193
17120,15286.83,131.52,0.79229
17124,15284.89,131.57,0.79259
17128,15289.41,131.56,0.79253
17132,15286.39,131.62,0.79289
17136,15288.34,131.63,0.79295
17140,15299.05,131.57,0.79259
17144,15296.53,131.62,0.79289
17148,15305.67,131.58,0.79265
17152,15288.8,131.75,0.79367
17412,15572.05,131.32,0.79108
17416,15585.87,131.23,0.79054
17420,15581.82,131.29,0.7909
17424,15596.14,131.2,0.79036
17428,15579.86,131.37,0.79139
17432,15567.35,131.51,0.79223
17436,15567.62,131.54,0.79241
17440,15574.02,131.51,0.79223
17444,15565.78,131.61,0.79283
17448,15576.49,131.55,0.79247
17452,15584.94,131.51,0.79223
17456,15581.39,131.57,0.79259
17460,15608.03,131.38,0.79145
17464,15578.61,131.65,0.79307
17468,15572.41,131.74,0.79361
17472,15577.4,131.72,0.79349
17476,15570.15,131.82,0.7941
17480,15568.21,131.86,0.79434
17484,15579.46,131.8,0.79398
17488,15579.43,131.83,0.79416
17492,15603.51,131.65,0.79307
17496,15585.76,131.83,0.79416
17500,15579.34,131.92,0.7947
17504,15570.82,132.02,0.7953
17508,15571.0,132.05,0.79548
17512,15570.76,132.08,0.79566
17516,15570.93,132.11,0.79584
17520,15584.18,132.03,0.79536
17524,15592.45,131.99,0.79512
17528,15589.68,132.04,0.79542
17532,15596.8,132.01,0.79524
17536,15575.41,132.22,0.79651
17668,15802.6,131.3,0.79096
17672,15810.06,131.27,0.79078
17676,15793.46,131.44,0.79181
17680,15804.39,131.38,0.79145
17684,15812.42,131.34,0.7912
17688,15827.64,131.24,0.7906
17692,15821.47,131.33,0.79114
17696,15805.48,131.49,0.79211
17700,15805.46,131.52,0.79229
17704,15807.74,131.53,0.79235
17708,15800.35,131.62,0.79289
17712,15802.49,131.63,0.79295
17716,15801.74,131.67,0.79319
17720,15810.08,131.63,0.79295
17724,15819.08,131.58,0.79265
17728,15810.98,131.68,0.79325
17732,15831.03,131.54,0.79241
17736,15835.37,131.54,0.79241
17740,15830.74,131.6,0.79277
17744,15828.8,131.65,0.79307
17748,15833.56,131.64,0.79301
17752,15833.48,131.67,0.79319
17756,15838.5,131.66,0.79313
17760,15847.58,131.61,0.79283
17764,15830.91,131.78,0.79386
17768,15834.52,131.78,0.79386
17772,15832.14,131.83,0.79416
17776,15831.16,131.87,0.7944
17780,15827.4,131.93,0.79476
17784,15833.11,131.91,0.79464
17788,15845.11,131.84,0.79422
17792,15848.28,131.84,0.79422
17988,16086.73,131.32,0.79108
17992,16094.43,131.29,0.7909
17996,17557.62,120.37,0.72512
18000,17536.97,120.54,0.72614
18004,16884.92,125.22,0.75434
18008,16061.36,131.67,0.79319
18012,16060.99,131.71,0.79343
18016,16063.08,131.72,0.79349
18020,16067.12,131.71,0.79343
18024,16152.88,131.04,0.7894
18028,16148.72,131.11,0.78982
18032,16150.3,131.12,0.78988
18036,16082.25,131.71,0.79343
18040,16063.58,131.89,0.79452
18044,16063.29,131.92,0.7947
18048,16064.14,131.94,0.79482
18244,16312.78,131.34,0.7912
18248,16314.83,131.36,0.79133
18252,16325.22,131.3,0.79096
18256,16319.35,131.38,0.79145
18260,16334.02,131.29,0.7909
18264,16327.23,131.37,0.79139
18268,16332.01,131.36,0.79133
18272,16315.82,131.52,0.79229
18276,16312.1,131.58,0.79265
18280,16318.29,131.56,0.79253
18284,16318.59,131.59,0.79271
18288,16325.96,131.55,0.79247
18292,16328.42,131.56,0.79253
18296,16329.66,131.58,0.79265
18300,16328.53,131.62,0.79289
18304,16329.89,131.64,0.79301
18308,16345.73,131.54,0.79241
18312,16343.96,131.58,0.79265
18316,16346.42,131.59,0.79271
18320,16354.45,131.56,0.79253
18324,16346.58,131.65,0.79307
18328,16357.3,131.59,0.79271
18332,16347.86,131.69,0.79331
18336,16357.2,131.65,0.79307
18340,16347.04,131.76,0.79373
18344,16345.5,131.8,0.79398
18348,16345.27,131.83,0.79416
18352,16354.42,131.79,0.79392
18356,16354.19,131.82,0.7941
18360,16357.57,131.82,0.7941
18364,16353.81,131.88,0.79446
18368,16352.72,131.91,0.79464
18372,16349.94,131.96,0.79494
18376,16345.69,132.03,0.79536
18380,16344.31,132.07,0.7956
18384,16352.11,132.03,0.79536
18388,16353.97,132.05,0.79548
18392,16351.85,132.09,0.79572
18396,16356.38,132.09,0.79572
18400,16356.92,132.11,0.79584
18404,16349.09,132.2,0.79639
18408,16348.77,132.23,0.79657
18412,16348.77,132.26,0.79675
18416,16345.38,132.32,0.79711
18420,16349.54,132.31,0.79705
18424,16354.83,132.3,0.79699
18428,16347.85,132.38,0.79747
18432,16355.05,132.35,0.79729
18564,16582.63,131.47,0.79199
18568,16593.84,131.41,0.79163
18572,16599.46,131.4,0.79157
18576,16604.51,131.38,0.79145
18580,16600.33,131.45,0.79187
18584,16606.93,131.42,0.79169
18588,16600.49,131.5,0.79217
18592,16594.06,131.58,0.79265
18596,16588.61,131.65,0.79307
18600,16592.88,131.65,0.79307
18604,16596.84,131.64,0.79301
18608,16607.87,131.58,0.79265
18612,16609.12,131.6,0.79277
18616,16609.44,131.63,0.79295
18620,16615.82,131.61,0.79283
18624,16601.6,131.75,0.79367
18628,16606.22,131.74,0.79361
18632,16610.02,131.74,0.79361
18636,16614.24,131.73,0.79355
18640,16622.66,131.69,0.79331
18644,16624.49,131.71,0.79343
18648,16618.79,131.78,0.79386
18652,16625.92,131.75,0.79367
18656,16610.82,131.9,0.79458
18660,16611.26,131.92,0.7947
18664,16608.07,131.98,0.79506
18668,16611.07,131.98,0.79506
18672,16630.23,131.86,0.79434
18676,16613.1,132.02,0.7953
18680,16629.88,131.92,0.7947
18684,16616.19,132.06,0.79554
18688,16616.35,132.08,0.79566
18820,16823.94,131.37,0.79139
18824,16831.8,131.34,0.7912
18828,16833.52,131.36,0.79133
18832,16868.08,131.11,0.78982
18836,16885.85,131.0,0.78916
18840,16880.18,131.08,0.78964
18844,16834.95,131.46,0.79193
18848,16831.58,131.51,0.79223
18852,16828.29,131.56,0.79253
18856,16830.75,131.57,0.79259
18860,16832.18,131.59,0.79271
18864,16864.26,131.37,0.79139
18868,16883.77,131.24,0.7906
18872,16868.52,131.39,0.79151
18876,16839.6,131.64,0.79301
18880,16836.47,131.69,0.79331
18884,16862.2,131.52,0.79229
18888,16863.66,131.54,0.79241
18892,16868.86,131.53,0.79235
18896,16885.14,131.43,0.79175
18900,16897.87,131.36,0.79133
18904,16885.58,131.48,0.79205
18908,16871.16,131.62,0.79289
18912,16862.81,131.71,0.79343
18916,16861.61,131.75,0.79367
18920,16862.68,131.77,0.7938
18924,16868.36,131.75,0.79367
18928,16890.44,131.61,0.79283
18932,16898.93,131.57,0.79259
18936,16887.03,131.69,0.79331
18940,16886.6,131.72,0.79349
18944,16869.33,131.88,0.79446
19140,17118.15,131.31,0.79102
19144,17123.2,131.3,0.79096
19148,17096.61,131.53,0.79235
19152,17091.01,131.6,0.79277
19156,17098.39,131.57,0.79259
19160,17119.34,131.44,0.79181
19164,17148.57,131.24,0.7906
19168,17130.32,131.41,0.79163
19172,17129.4,131.44,0.79181
19176,17103.54,131.67,0.79319
19180,17100.69,131.72,0.79349
19184,17099.37,131.76,0.79373
19188,17100.68,131.78,0.79386
19192,17114.01,131.7,0.79337
19196,17149.57,131.45,0.79187
19200,17133.28,131.61,0.79283
19460,17398.58,131.36,0.79133
19464,17389.96,131.45,0.79187
19468,17399.95,131.4,0.79157
19472,17402.81,131.4,0.79157
19476,17386.45,131.55,0.79247
19480,17405.1,131.44,0.79181
19484,17399.33,131.51,0.79223
19488,17386.59,131.63,0.79295
19492,17391.33,131.63,0.79295
19496,17395.96,131.62,0.79289
19500,17404.15,131.58,0.79265
19504,17396.8,131.67,0.79319
19508,17386.65,131.77,0.7938
19512,17391.97,131.76,0.79373
19516,17402.84,131.7,0.79337
19520,17381.49,131.89,0.79452
19524,17386.93,131.88,0.79446
19528,17400.7,131.8,0.79398
19532,17407.72,131.77,0.7938
19536,17391.32,131.92,0.7947
19540,17385.36,132.0,0.79518
19544,17386.21,132.02,0.7953
19548,17397.65,131.96,0.79494
19552,17382.6,132.1,0.79578
19556,17382.3,132.13,0.79596
19560,17392.15,132.08,0.79566
19564,17408.29,131.98,0.79506
19568,17390.6,132.14,0.79602
19572,17387.76,132.19,0.79633
19576,17403.5,132.1,0.79578
19580,17394.09,132.2,0.79639
19584,17384.01,132.3,0.79699
19716,17632.7,131.32,0.79108
19720,17640.88,131.28,0.79084
19724,17633.19,131.37,0.79139
19728,17628.44,131.43,0.79175
19732,17628.36,131.46,0.79193
19736,17626.93,131.49,0.79211
19740,17640.33,131.42,0.79169
19744,17616.76,131.62,0.79289
19748,17618.7,131.63,0.79295
19752,17624.39,131.62,0.79289
19756,17618.62,131.69,0.79331
19760,17624.56,131.67,0.79319
19764,17627.42,131.68,0.79325
19768,17631.56,131.67,0.79319
19772,17619.93,131.78,0.79386
19776,17648.43,131.6,0.79277
19780,17651.93,131.6,0.79277
19784,17644.14,131.68,0.79325
19788,17653.12,131.64,0.79301
19792,17657.39,131.64,0.79301
19796,17646.48,131.75,0.79367
19800,17651.48,131.74,0.79361
19804,17643.55,131.82,0.7941
19808,17661.21,131.72,0.79349
19812,17660.14,131.75,0.79367
19816,17653.18,131.83,0.79416
19820,17652.29,131.86,0.79434
19824,17653.78,131.88,0.79446
19828,17653.19,131.91,0.79464
19832,17650.39,131.96,0.79494
19836,17659.71,131.91,0.79464
19840,17662.6,131.92,0.7947
20036,17884.64,131.57,0.79259
20040,17936.66,131.21,0.79042
20044,17936.87,131.24,0.7906
20048,17940.39,131.24,0.7906
20052,17952.42,131.18,0.79024
20056,17900.36,131.58,0.79265
20060,17885.09,131.72,0.79349
20064,17881.36,131.78,0.79386
20068,17903.32,131.64,0.79301
20072,17928.56,131.48,0.79205
20076,17919.52,131.57,0.79259
20080,17948.76,131.39,0.79151
20084,17920.13,131.62,0.79289
20088,17895.62,131.83,0.79416
20092,17889.19,131.9,0.79458
20096,17888.21,131.94,0.79482
20292,18144.77,131.34,0.7912
20296,18153.29,131.3,0.79096
20300,18151.66,131.34,0.7912
20304,18150.74,131.37,0.79139
20308,18147.93,131.42,0.79169
20312,18140.34,131.5,0.79217
20316,18161.44,131.37,0.79139
20320,18138.92,131.56,0.79253
20324,18149.75,131.51,0.79223
20328,18141.01,131.6,0.79277
20332,18148.88,131.57,0.79259
20336,18143.73,131.63,0.79295
20340,18148.81,131.62,0.79289
20344,18148.14,131.65,0.79307
20348,18143.19,131.71,0.79343
20352,18148.84,131.7,0.79337
20356,18168.46,131.58,0.79265
20360,18173.23,131.57,0.79259
20364,18165.35,131.65,0.79307
20368,18175.42,131.61,0.79283
20372,18167.97,131.69,0.79331
20376,18172.53,131.68,0.79325
20380,18167.66,131.74,0.79361
20384,18174.2,131.72,0.79349
20388,18170.04,131.78,0.79386
20392,18165.13,131.84,0.79422
20396,18169.0,131.84,0.79422
20400,18166.42,131.88,0.79446
20404,18175.9,131.84,0.79422
20408,18178.6,131.84,0.79422
20412,18179.13,131.87,0.7944
20416,18175.58,131.92,0.7947
20420,18181.65,131.9,0.79458
20424,18171.31,132.0,0.79518
20428,18170.46,132.03,0.79536
20432,18173.87,132.03,0.79536
20436,18172.22,132.07,0.7956
20440,18180.09,132.04,0.79542
20444,18166.27,132.17,0.7962
20448,18174.56,132.13,0.79596
20452,18171.86,132.18,0.79627
20456,18166.94,132.24,0.79663
20460,18171.54,132.23,0.79657
20464,18175.3,132.23,0.79657
20468,18179.01,132.23,0.79657
20472,18174.77,132.28,0.79687
20476,18178.97,132.28,0.79687
20480,18176.14,132.33,0.79717
20612,18415.92,131.45,0.79187
20616,18417.96,131.46,0.79193
20620,18415.94,131.5,0.79217
20624,18411.91,131.55,0.79247
20628,18407.52,131.61,0.79283
20632,18404.36,131.66,0.79313
20636,18412.36,131.62,0.79289
20640,18410.73,131.66,0.79313
20644,18419.71,131.62,0.79289
20648,18419.1,131.65,0.79307
20652,18418.33,131.68,0.79325
20656,18410.27,131.77,0.7938
20660,18408.2,131.81,0.79404
20664,18408.56,131.83,0.79416
20668,18411.13,131.84,0.79422
20672,18418.47,131.81,0.79404
20676,18429.7,131.75,0.79367
20680,18429.21,131.78,0.79386
20684,18422.04,131.86,0.79434
20688,18421.07,131.89,0.79452
20692,18427.76,131.87,0.7944
20696,18425.73,131.91,0.79464
20700,18432.19,131.89,0.79452
20704,18437.8,131.88,0.79446
